5224, 2.9266351841184495
5225, 2.9296229408670538
5226, 2.9223591686681534
5227, 2.9129999759562635
5228, 2.9252125624494547
5229, 2.9400890236174955
5230, 2.977949868176155
5231, 2.9640646783752445
5232, 2.9306160782684825
5233, 2.9440465192090275
5234, 2.9951766424301183
5235, 2.997869465937861
5236, 3.00339257923712
5237, 3.010353312187978
5238, 3.01830232059343
5239, 3.0267867637822605
5240, 3.0353491534293875
5241, 3.0435268892101788
5242, 3.050852493715405
5243, 3.0568545595342167
5244, 3.0637934880561724
5245, 3.0540854230489702
5246, 3.072592789809744
5247, 3.0889661782781213
5248, 3.097558052387923
5249, 3.1045167916047354
5250, 3.1090668363769485
5251, 3.110275470184871
5252, 3.1046549888372525
5253, 3.0971334084771724
5254, 3.094889557260324
5255, 3.0962339569259347
5256, 3.100620315187621
5257, 3.1080053999461104
5258, 3.132972625703329
5259, 3.1613813699900346
5260, 3.1383016583163306
5261, 3.124239999698253
5262, 3.126133717299963
5263, 3.131236964231169
5264, 3.14657479597669
5265, 3.1580848568608277
5266, 3.1496672048594436
5267, 3.1718620393476478
5268, 3.1707547558895848
5269, 3.176088587789804
5270, 3.1843293261281915
5271, 3.194908467706746
5272, 3.21226467436155
5273, 3.2298309649055774
5274, 3.2359912522901384
5275, 3.2187165162904017
5276, 3.236721332407973
5277, 3.2556422673194603
5278, 3.258803348948891
5279, 3.2599106013355468
5280, 3.2761412049567005
5281, 3.2890923546219946
5282, 3.2865351521342037
5283, 3.237103534750601
5284, 3.274641971817592
5285, 3.2915437345612943
5286, 3.3220648187578146
5287, 3.3222272251153386
5288, 3.337895898731336
5289, 3.3360235871850743
5290, 3.336519547590035
5291, 3.339171879313873
5292, 3.3778183395809753
5293, 3.382687108259709
5294, 3.3672803996727487
5295, 3.3662121601976405
5296, 3.3669950993149818
5297, 3.369388819748824
5298, 3.373154797700375
5299, 3.4001653316970706
5300, 3.465835474936118
5301, 3.521470064588587
5302, 9.116886990505263
5302.653219541164, 18.063208372116197
5303.291576418324, 11.022557829583409
5304, 3.9144871379445405
5305, 3.491757544262111
5306, 3.4898104773199656
5307, 3.470218376504934
5308, 3.46305729007371
5309, 3.4681399368544925
5310, 3.4751035383568176
5311, 3.4795155343292903
5312, 3.472194323116457
5313, 3.462571056029815
5314, 3.483671288534565
5315, 3.5076660734915945
5316, 3.4649527897831187
5317, 3.509485296585943
5318, 3.4947519138637695
