200.0,0.02
220.0,0.07
240.0,0.09
260.0,0.19
280.0,0.35
300.0,0.76
320.0,1.1
340.0,1.33
360.0,1.46
370.0,1.57
380.0,1.46
390.0,1.53
400.0,2.05
410.0,2.46
420.0,2.47
430.0,2.46
440.0,2.66
450.0,2.9
460.0,2.93
480.0,2.86
500.0,2.83
550.0,2.72
600.0,2.58
650.0,2.31
700.0,2.1
750.0,1.88
800.0,1.69
900.0,1.33
1000.0,1.08
1100.0,0.88
1200.0,0.73
